"Station","Longitude","Latitude","Bonus","Day","Hour_0","Hour_1","Hour_2","Hour_3","Hour_4","Hour_5","Hour_6","Hour_7","Hour_8","Hour_9","Hour_10","Hour_11","Hour_12","Hour_13","Hour_14","Hour_15","Hour_16","Hour_17","Hour_18","Hour_19","Hour_20","Hour_21","Hour_22","Hour_23"
" CLERY",2.34452661511422,48.8674674414641,0,7,0.0465116279069767,0.0930232558139535,0,0,0,0.0232558139534884,0,0,0.0232558139534884,0,0.0465116279069767,0,0.0476190476190476,0.116279069767442,0,0,0.0465116279069767,0,0.0697674418604651,0.186046511627907,0.465116279069767,0.581395348837209,0.627906976744186,0.511627906976744
" CLERY",2.34452661511422,48.8674674414641,0,8,0.441860465116279,0.209302325581395,0.0697674418604651,0,0,0.0697674418604651,0.0697674418604651,0,0,0.0232558139534884,0.0930232558139535,0,0.0232558139534884,0.0930232558139535,0.0697674418604651,0.0465116279069767,0.0232558139534884,0.0232558139534884,0.0465116279069767,0.0697674418604651,0.232558139534884,0.13953488372093,0.0930232558139535,0.0930232558139535
" ALLERAY",2.30687451712267,48.8365756642503,0,2,0.196428571428571,0.25,0.25,0.267857142857143,0.25,0.25,0.25,0.178571428571429,0.0357142857142857,0,0.0178571428571429,0.0357142857142857,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0357142857142857,0.303571428571429,0.642857142857143,0.821428571428571,0.821428571428571
" ALLERAY",2.30687451712267,48.8365756642503,0,3,0.857142857142857,0.910714285714286,0.910714285714286,0.910714285714286,0.910714285714286,0.910714285714286,0.910714285714286,0.964285714285714,0.767857142857143,0.196428571428571,0.339285714285714,0.107142857142857,0.107142857142857,0.160714285714286,0.107142857142857,0.0892857142857143,0.0535714285714286,0.0535714285714286,0.109090909090909,0.166666666666667,0.436363636363636,0.581818181818182,0.767857142857143,0.875
" ALLERAY",2.30687451712267,48.8365756642503,0,4,1,1,0.982142857142857,0.981818181818182,1,1,1,0.963636363636364,0.642857142857143,0.0892857142857143,0.0178571428571429,0.0178571428571429,0.0714285714285714,0,0.0714285714285714,0,0.0357142857142857,0.0178571428571429,0.0535714285714286,0.0714285714285714,0.553571428571429,0.821428571428571,0.982142857142857,1
" ALLERAY",2.30687451712267,48.8365756642503,0,5,1,1,0.982142857142857,1,1,1,1,0.964285714285714,0.618181818181818,0.107142857142857,0.107142857142857,0.0357142857142857,0.0714285714285714,0,0.0357142857142857,0,0.0357142857142857,0.0892857142857143,0.142857142857143,0.178571428571429,0.428571428571429,0.553571428571429,0.678571428571429,0.767857142857143
" ALLERAY",2.30687451712267,48.8365756642503,0,6,0.910714285714286,1,1,1,1,1,0.982142857142857,0.910714285714286,0.625,0.142857142857143,0.0357142857142857,0.0178571428571429,0.0535714285714286,0.0357142857142857,0.0178571428571429,0.0357142857142857,0.0178571428571429,0.0714285714285714,0.178571428571429,0.339285714285714,0.696428571428571,0.660714285714286,0.660714285714286,0.660714285714286
" ALLERAY",2.30687451712267,48.8365756642503,0,7,0.821428571428571,0.946428571428571,0.982142857142857,1,1,1,1,0.982142857142857,0.964285714285714,0.875,0.732142857142857,0.75,0.589285714285714,0.517857142857143,0.482142857142857,0.327272727272727,0.232142857142857,0.0178571428571429,0.0714285714285714,0,0.0535714285714286,0.0892857142857143,0.0727272727272727,0.125
" ALLERAY",2.30687451712267,48.8365756642503,0,8,0.178571428571429,0.285714285714286,0.339285714285714,0.571428571428571,0.571428571428571,0.607142857142857,0.696428571428571,0.696428571428571,0.696428571428571,0.696428571428571,0.625,0.607142857142857,0.553571428571429,0.553571428571429,0.589285714285714,0.464285714285714,0.436363636363636,0.236363636363636,0.272727272727273,0.363636363636364,0.490909090909091,0.607142857142857,0.660714285714286,0.732142857142857
" SAINT FARGEAU",2.40395075220876,48.8712659183557,1,2,0,0.0833333333333333,0.583333333333333,0.541666666666667,0.791666666666667,0.791666666666667,0.791666666666667,0.666666666666667,0.416666666666667,0,0,0,0,0,0,0.0416666666666667,0,0,0.0416666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667
" SAINT FARGEAU",2.40395075220876,48.8712659183557,1,3,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0.833333333333333,0.791666666666667,0.833333333333333,0.791666666666667,0.541666666666667,0.0416666666666667,0.0869565217391304,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0.0833333333333333,0.0416666666666667
" SAINT FARGEAU",2.40395075220876,48.8712659183557,1,4,0,0.125,0.666666666666667,0.625,0.916666666666667,0.916666666666667,0.875,0.791666666666667,0.739130434782609,0.125,0.0416666666666667,0,0,0,0,0,0.125,0,0.0833333333333333,0,0.0833333333333333,0,0,0.0416666666666667
" SAINT FARGEAU",2.40395075220876,48.8712659183557,1,5,0.0416666666666667,0.0416666666666667,0.583333333333333,0.583333333333333,0.916666666666667,0.916666666666667,0.833333333333333,0.833333333333333,0.416666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667,0,0,0,0,0,0,0,0,0.166666666666667,0.125,0.0833333333333333
" SAINT FARGEAU",2.40395075220876,48.8712659183557,1,6,0,0.0416666666666667,0.375,0.375,0.833333333333333,0.833333333333333,0.833333333333333,0.75,0.125,0,0.0416666666666667,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0
" SAINT FARGEAU",2.40395075220876,48.8712659183557,1,7,0.0416666666666667,0.125,0.0833333333333333,0,0.125,0.208333333333333,0.166666666666667,0.125,0.0416666666666667,0,0,0.0416666666666667,0,0,0,0.0416666666666667,0,0,0.125,0.0833333333333333,0.0416666666666667,0.0416666666666667,0,0
" SAINT FARGEAU",2.40395075220876,48.8712659183557,1,8,0,0,0.0416666666666667,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0.0416666666666667,0,0,0
" FAURE (AUBERVILLIERS)",2.3831254909144,48.9039640245585,0,2,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0,0,0,0,0.0227272727272727,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0,0,0.0227272727272727
" FAURE (AUBERVILLIERS)",2.3831254909144,48.9039640245585,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0666666666666667,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0666666666666667,0.0888888888888889,0,0.0222222222222222,0,0.0222222222222222
" FAURE (AUBERVILLIERS)",2.3831254909144,48.9039640245585,0,4,0.0222222222222222,0,0,0.0222222222222222,0.0222222222222222,0.0222222222222222,0,0,0,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0222222222222222,0.0444444444444444,0.0666666666666667,0.0444444444444444,0.0444444444444444,0,0.0222222222222222,0.0444444444444444,0,0.0222222222222222,0.0222222222222222,0.0222222222222222
" FAURE (AUBERVILLIERS)",2.3831254909144,48.9039640245585,0,5,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0222222222222222,0,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0666666666666667,0.111111111111111,0.111111111111111,0.133333333333333,0.133333333333333,0.155555555555556,0.133333333333333,0.133333333333333,0.0666666666666667,0.0666666666666667
" FAURE (AUBERVILLIERS)",2.3831254909144,48.9039640245585,0,6,0.0888888888888889,0.0888888888888889,0.111111111111111,0.133333333333333,0,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0,0,0,0,0,0,0.0444444444444444,0.0222222222222222,0,0,0.0222222222222222,0.0888888888888889,0.0888888888888889,0.0666666666666667,0.0666666666666667
" FAURE (AUBERVILLIERS)",2.3831254909144,48.9039640245585,0,7,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.111111111111111,0.111111111111111,0.111111111111111,0.0888888888888889,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0444444444444444,0,0.0222222222222222,0,0,0.0444444444444444,0.0222222222222222,0.0444444444444444,0.0222222222222222,0,0,0.0222222222222222
" FAURE (AUBERVILLIERS)",2.3831254909144,48.9039640245585,0,8,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0666666666666667,0.0666666666666667,0.0888888888888889,0.0666666666666667,0.0444444444444444,0.0444444444444444,0,0,0.0444444444444444,0.0666666666666667,0.111111111111111,0.111111111111111,0.0888888888888889
" IVRY BRUNESEAU",2.38858067885378,48.8249528728704,0,2,0.723404255319149,0.51063829787234,0.51063829787234,0.51063829787234,0.531914893617021,0.531914893617021,0.553191489361702,0.574468085106383,0.638297872340426,0.914893617021277,1,0.978723404255319,1,0.957446808510638,0.978723404255319,0.893617021276596,0.914893617021277,0.957446808510638,0.914893617021277,0.5,0.234042553191489,0.148936170212766,0.127659574468085,0.148936170212766
" IVRY BRUNESEAU",2.38858067885378,48.8249528728704,0,3,0.148936170212766,0.170212765957447,0.148936170212766,0.148936170212766,0.148936170212766,0.148936170212766,0.191489361702128,0.234042553191489,0.234042553191489,0.468085106382979,0.914893617021277,1,0.957446808510638,0.957446808510638,0.978723404255319,0.914893617021277,0.893617021276596,0.74468085106383,0.74468085106383,0.340425531914894,0.0425531914893617,0.0425531914893617,0.106382978723404,0.0851063829787234
" IVRY BRUNESEAU",2.38858067885378,48.8249528728704,0,4,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.0425531914893617,0.0212765957446809,0.0212765957446809,0.0638297872340425,0.0851063829787234,0.106382978723404,0.304347826086957,0.847826086956522,0.893617021276596,0.872340425531915,0.872340425531915,0.893617021276596,0.936170212765957,0.893617021276596,0.872340425531915,0.851063829787234,0.48936170212766,0.127659574468085,0.0425531914893617,0.0638297872340425,0.0425531914893617
" IVRY BRUNESEAU",2.38858067885378,48.8249528728704,0,5,0.0425531914893617,0.0425531914893617,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.0851063829787234,0.106382978723404,0.127659574468085,0.212765957446809,0.617021276595745,1,0.978723404255319,0.531914893617021,0.595744680851064,0.574468085106383,0.574468085106383,0.617021276595745,0.574468085106383,0.638297872340426,0.191489361702128,0.0425531914893617,0.0212765957446809,0.0638297872340425,0.0851063829787234
" IVRY BRUNESEAU",2.38858067885378,48.8249528728704,0,6,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.106382978723404,0.127659574468085,0.170212765957447,0.51063829787234,1,0.574468085106383,0.51063829787234,0.404255319148936,0.553191489361702,0.595744680851064,0.51063829787234,0.425531914893617,0.191489361702128,0,0.0638297872340425,0,0.0212765957446809,0
" IVRY BRUNESEAU",2.38858067885378,48.8249528728704,0,7,0,0,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0425531914893617,0.0638297872340425,0.0638297872340425,0.127659574468085,0.25531914893617,0.276595744680851,0.361702127659574,0.382978723404255,0.468085106382979,0.382978723404255,0.425531914893617,0.446808510638298,0.361702127659574,0.531914893617021,0.340425531914894,0.25531914893617,0.191489361702128,0.276595744680851
" IVRY BRUNESEAU",2.38858067885378,48.8249528728704,0,8,0.234042553191489,0.234042553191489,0.234042553191489,0.297872340425532,0.382978723404255,0.382978723404255,0.468085106382979,0.468085106382979,0.48936170212766,0.51063829787234,0.553191489361702,0.74468085106383,0.893617021276596,0.804347826086957,0.869565217391304,0.869565217391304,0.934782608695652,0.891304347826087,1,0.956521739130435,0.652173913043478,0.782608695652174,0.847826086956522,0.826086956521739
" MOQUET (MALAKOFF)",2.29800015657617,48.8152498542058,0,2,0.478260869565217,0.478260869565217,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,0.347826086956522,0.347826086956522,0.304347826086957,0.0869565217391304,0.130434782608696,0.217391304347826,0.0869565217391304,0.130434782608696,0,0.0434782608695652,0.0869565217391304,0.173913043478261,0.173913043478261,0,0.130434782608696,0.130434782608696,0.0434782608695652,0.0434782608695652
" MOQUET (MALAKOFF)",2.29800015657617,48.8152498542058,0,3,0,0,0.0434782608695652,0,0,0,0,0,0,0.0434782608695652,0.173913043478261,0.217391304347826,0.304347826086957,0.260869565217391,0.260869565217391,0.304347826086957,0.260869565217391,0.304347826086957,0.0869565217391304,0.0434782608695652,0.0869565217391304,0,0.217391304347826,0.304347826086957
" MOQUET (MALAKOFF)",2.29800015657617,48.8152498542058,0,4,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.608695652173913,0.695652173913043,0.739130434782609,0.695652173913043,0.608695652173913,0.521739130434783,0.434782608695652,0.217391304347826,0.173913043478261,0.0869565217391304,0.130434782608696,0.0869565217391304
" MOQUET (MALAKOFF)",2.29800015657617,48.8152498542058,0,5,0.304347826086957,0.304347826086957,0.347826086956522,0.391304347826087,0.391304347826087,0.391304347826087,0.347826086956522,0.347826086956522,0.304347826086957,0.130434782608696,0.0869565217391304,0.0434782608695652,0,0,0.0434782608695652,0.173913043478261,0.217391304347826,0.217391304347826,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652
" MOQUET (MALAKOFF)",2.29800015657617,48.8152498542058,0,6,0,0.130434782608696,0.0434782608695652,0.130434782608696,0.173913043478261,0.217391304347826,0.217391304347826,0.217391304347826,0.173913043478261,0,0.0434782608695652,0,0.0434782608695652,0.130434782608696,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.130434782608696,0.0869565217391304,0.0869565217391304,0.260869565217391
" MOQUET (MALAKOFF)",2.29800015657617,48.8152498542058,0,7,0.130434782608696,0.260869565217391,0.217391304347826,0.217391304347826,0.217391304347826,0.260869565217391,0.304347826086957,0.260869565217391,0.217391304347826,0.217391304347826,0.217391304347826,0.130434782608696,0.0434782608695652,0.130434782608696,0.173913043478261,0.0869565217391304,0.0434782608695652,0,0,0.260869565217391,0.347826086956522,0.347826086956522,0.0869565217391304,0
" MOQUET (MALAKOFF)",2.29800015657617,48.8152498542058,0,8,0,0.0869565217391304,0.0869565217391304,0.347826086956522,0.347826086956522,0.347826086956522,0.478260869565217,0.478260869565217,0.521739130434783,0.434782608695652,0.391304347826087,0.347826086956522,0.347826086956522,0.173913043478261,0.0434782608695652,0.173913043478261,0,0.0869565217391304,0,0.130434782608696,0.0869565217391304,0.130434782608696,0.0434782608695652,0.173913043478261
" PARMENTIER FONTAINE AU ROI",2.37270597867147,48.8678767055174,0,2,0.595744680851064,0.680851063829787,0.680851063829787,0.680851063829787,0.680851063829787,0.659574468085106,0.638297872340426,0.595744680851064,0.382978723404255,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0638297872340425,0.0638297872340425,0.0212765957446809,0.148936170212766,0.0425531914893617,0.127659574468085,0.191489361702128,0.297872340425532,0.48936170212766,0.936170212765957,1,0.787234042553192
" PARMENTIER FONTAINE AU ROI",2.37270597867147,48.8678767055174,0,3,0.851063829787234,0.872340425531915,0.872340425531915,0.872340425531915,0.553191489361702,0.531914893617021,0.531914893617021,0.48936170212766,0.276595744680851,0.0638297872340425,0.0425531914893617,0.191489361702128,0.0425531914893617,0.0425531914893617,0.0638297872340425,0.0425531914893617,0.212765957446809,0.212765957446809,0.127659574468085,0.404255319148936,0.851063829787234,0.978723404255319,1,1
" PARMENTIER FONTAINE AU ROI",2.37270597867147,48.8678767055174,0,4,1,0.936170212765957,0.553191489361702,0.531914893617021,0.51063829787234,0.48936170212766,0.446808510638298,0.404255319148936,0.276595744680851,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0212765957446809,0.0851063829787234,0.0212765957446809,0.148936170212766,0.106382978723404,0.170212765957447,0.212765957446809,0.51063829787234,0.723404255319149,1,1,0.957446808510638
" PARMENTIER FONTAINE AU ROI",2.37270597867147,48.8678767055174,0,5,1,0.760869565217391,0.782608695652174,0.782608695652174,0.782608695652174,0.760869565217391,0.760869565217391,0.673913043478261,0.41304347826087,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.195652173913043,0.543478260869565,0.847826086956522,1,0.934782608695652,0.934782608695652
" PARMENTIER FONTAINE AU ROI",2.37270597867147,48.8678767055174,0,6,0.934782608695652,0.91304347826087,0.630434782608696,0.717391304347826,0.695652173913043,0.630434782608696,0.608695652173913,0.543478260869565,0.326086956521739,0.0222222222222222,0,0.0217391304347826,0.0217391304347826,0,0.0217391304347826,0.0434782608695652,0.0217391304347826,0.0652173913043478,0.0869565217391304,0.41304347826087,0.478260869565217,0.695652173913043,0.956521739130435,0.978260869565217
" PARMENTIER FONTAINE AU ROI",2.37270597867147,48.8678767055174,0,7,1,1,0.934782608695652,0.717391304347826,0.478260869565217,0.391304347826087,0.369565217391304,0.369565217391304,0.326086956521739,0.326086956521739,0.152173913043478,0.217391304347826,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0217391304347826,0,0.0869565217391304,0.0434782608695652,0.434782608695652,0.543478260869565,0.891304347826087,0.934782608695652,0.978260869565217
" PARMENTIER FONTAINE AU ROI",2.37270597867147,48.8678767055174,0,8,0.826086956521739,0.739130434782609,0.782608695652174,0.608695652173913,0.695652173913043,0.652173913043478,0.630434782608696,0.565217391304348,0.456521739130435,0.41304347826087,0.217391304347826,0.173913043478261,0.0217391304347826,0.0434782608695652,0,0.108695652173913,0,0,0.130434782608696,0.152173913043478,0.217391304347826,0.304347826086957,0.260869565217391,0.347826086956522
" VICTOIR CHAUSSEE D ANTIN",2.33203631336864,48.8751858641775,0,2,0.116279069767442,0.0930232558139535,0.0930232558139535,0.116279069767442,0.116279069767442,0.116279069767442,0.116279069767442,0.0697674418604651,0.116279069767442,0.372093023255814,1,0.953488372093023,0.930232558139535,0.767441860465116,0.813953488372093,0.837209302325581,0.906976744186046,0.953488372093023,0.720930232558139,0.162790697674419,0.13953488372093,0.0465116279069767,0.0465116279069767,0.0232558139534884
" VICTOIR CHAUSSEE D ANTIN",2.33203631336864,48.8751858641775,0,3,0.0465116279069767,0.0232558139534884,0.0232558139534884,0.0232558139534884,0.0697674418604651,0.0697674418604651,0.0465116279069767,0.0465116279069767,0.0697674418604651,0.395348837209302,1,1,1,1,0.906976744186046,0.976744186046512,1,1,0.69047619047619,0.119047619047619,0.0238095238095238,0,0,0.0238095238095238
